molregno	canonical_smiles
1783957	CCC(=O)N1N=C(NC(=O)C(C)(C)C)SC1(CCNS(C)(=O)=O)c1ccccc1
1783958	CC(C)C(=O)N1N=C(NC(=O)C(C)(C)C)SC1(CCNS(C)(=O)=O)c1ccccc1
1784471	COc1cc(CC(=O)NC(=N)NCc2ccc(Cl)c(Cl)c2)c([N+](=O)[O-])cc1OC
1784472	COc1cc(CC(=O)NC(=N)NCc2ccc(Cl)cc2)c([N+](=O)[O-])cc1OC
1784473	COc1ccc(CC(=O)NC(=N)NCc2ccc(C)cc2)cc1OC
1784475	COc1cc(CC(=O)NC(=N)NCc2ccccc2Cl)c([N+](=O)[O-])cc1OC
1784476	COc1ccc(Cl)c(CC(=O)NC(=N)NCc2ccccc2)c1
1784477	COc1cc(CC(=O)NC(=N)NCc2ccccc2)c([N+](=O)[O-])cc1OC
1784478	COc1cc(CCCC(=O)NC(=N)NCc2ccccc2)c([N+](=O)[O-])cc1OC
1784479	COc1ccc(CCC(=O)NC(=N)NCc2ccccc2)cc1OC
1784480	COc1ccc(CC(=O)NC(=N)NCc2ccc(N)cc2)cc1OC
1784489	COc1cc(CNC(=O)[C@@H](CC(C)C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)ccc1F
1785012	CC1=CC(OCc2ccccc2Br)=NS(=O)(=O)O1
1785013	CC1=CC(=O)N(Cc2cccc(Br)c2)S(=O)(=O)O1
1785089	CC1=CC(=O)N(CC(=O)c2cccc([N+](=O)[O-])c2)S(=O)(=O)O1
1785270	OCC(O)Cn1nc2c(Br)c(Br)c(Br)c(Br)c2n1
1785394	CCCCNC(=O)C(=O)NCCCCCOc1cccc2sc(NC(C)=O)nc12
1785427	COc1cc(C(c2ccc(O)c(OC)c2)[C@H](C)C(C)C)ccc1O
1785428	COc1cc(C(c2ccc(O)c(OC)c2)[C@@H](C)C(C)C)ccc1O
1785510	COc1cc(C(c2ccc(O)c(OC)c2)[C@H](C)[C@H](C)CF)ccc1O
1785511	COc1cc(C(c2ccc(O)c(OC)c2)[C@H](CF)C(C)C)ccc1O
1785512	COc1cc(C(c2ccc(O)c(OC)c2)[C@@H](CF)C(C)C)ccc1O
1785513	COc1cc(C(c2ccc(O)c(OC)c2)[C@@H](C)[C@H](C)CO)ccc1O
1785514	COc1cc(C(c2ccc(O)c(OC)c2)[C@H](C)[C@@H](C)CO)ccc1O
1785515	COc1cc(C(c2ccc(O)c(OC)c2)[C@@H](C)[C@@H](C)CO)ccc1O
1785516	COc1cc(C(c2ccc(O)c(OC)c2)[C@H](C)[C@H](C)CO)ccc1O
1785517	COc1cc(C(c2ccc(O)c(OC)c2)[C@H](CO)C(C)C)ccc1O
1785518	COc1cc(C(c2ccc(O)c(OC)c2)[C@@H](CO)C(C)C)ccc1O
1785519	COc1ccc(C(c2ccc(OC)c(OC)c2)[C@@H](C)[C@H](C)CO)cc1OC
1785520	COc1ccc(C(c2ccc(OC)c(OC)c2)[C@H](C)[C@@H](C)CO)cc1OC
1785521	COc1ccc(C(c2ccc(OC)c(OC)c2)[C@@H](C)[C@@H](C)CO)cc1OC
1785522	COc1ccc(C(c2ccc(OC)c(OC)c2)[C@H](C)[C@H](C)CO)cc1OC
1785523	COC[C@@H](C)[C@H](C)C(c1ccc(O)c(OC)c1)c1ccc(O)c(OC)c1
1785524	COC[C@H](C)[C@@H](C)C(c1ccc(O)c(OC)c1)c1ccc(O)c(OC)c1
1785525	COC[C@H](C)[C@H](C)C(c1ccc(O)c(OC)c1)c1ccc(O)c(OC)c1
1785526	COC[C@@H](C)[C@@H](C)C(c1ccc(O)c(OC)c1)c1ccc(O)c(OC)c1
1785527	COC[C@H](C(C)C)C(c1ccc(O)c(OC)c1)c1ccc(O)c(OC)c1
1785528	COC[C@@H](C(C)C)C(c1ccc(O)c(OC)c1)c1ccc(O)c(OC)c1
1785529	COc1cc(C(c2ccc(O)c(OC)c2)[C@@H](C)[C@H](C)CF)ccc1O
1785530	COc1cc(C(c2ccc(O)c(OC)c2)[C@H](C)[C@@H](C)CF)ccc1O
1785531	COc1cc(C(c2ccc(O)c(OC)c2)[C@@H](C)[C@@H](C)CF)ccc1O
1785532	CC[C@H](C(C)C)C(c1ccc(O)c(OC)c1)c1ccc(O)c(OC)c1
1785533	CCCCC[C@H](C(C)C)C(c1ccc(O)c(OC)c1)c1ccc(O)c(OC)c1
1785535	COc1cc(C(c2ccc(O)c(OC)c2)[C@H](CC(C)C)C(C)C)ccc1O
1786399	CC[C@H](C(=O)N[C@H](C(=O)NCC(=O)NCC#N)C(C)(C)C)c1cc(Cl)cc(Cl)c1
1786400	CC[C@H](C)[C@H](NC(=O)C(c1cc(Cl)cc(Cl)c1)N(C)C)C(=O)NCc1ccnc(C#N)n1
1786401	CC[C@H](C)[C@H](NC(=O)[C@@H](O)c1cc(Cl)cc(Cl)c1)C(=O)NCc1ccnc(C#N)n1
1786530	COc1cc([C@H](CC=C(C)C)OC)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1786531	CCO[C@@H](CC=C(C)C)c1cc(OC)c2c(c1OC)/C(=N/O)C=C/C2=N\O
1786532	COc1cc([C@H](CC=C(C)C)OCCC(C)C)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1786573	COc1cc(C(=O)O[C@@H](c2cc(O)c(OC)c(OC)c2)[C@H](C)C(C)=O)cc(O)c1OC
1786574	COc1cc(C(=O)O[C@@H](c2cc(OC)c(OC)c(OC)c2)[C@H](C)C(C)=O)ccc1O
1786785	CCN1C(=O)/C(=C\c2cc([N+](=O)[O-])ccc2OCC(=O)O)SC1=S
1786790	COc1cc(C(CC(=O)O)CC(=O)O)ccc1OCc1ccccc1
1787220	NS(=O)(=O)c1ccc(-n2cc(CCBr)nn2)cc1
1787222	NS(=O)(=O)c1ccc(-n2cc(CCCCCl)nn2)cc1
1787224	CC(C)(C)OC(=O)NCc1cn(-c2ccc(S(N)(=O)=O)cc2)nn1
1787230	NS(=O)(=O)c1c(F)c(F)c(-n2cc(CCBr)nn2)c(F)c1F
1787231	NS(=O)(=O)c1c(F)c(F)c(-n2cc(CCCCl)nn2)c(F)c1F
1787232	NS(=O)(=O)c1c(F)c(F)c(-n2cc(CCCCCl)nn2)c(F)c1F
1787235	CC(C)(C)OC(=O)NCc1cn(-c2c(F)c(F)c(S(N)(=O)=O)c(F)c2F)nn1
1787239	N#CCNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)Cc1cccc(Cl)c1
1787240	N#CCNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](O)c1cccc(Cl)c1
1787241	N#CCNC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)Cc1cc(Cl)cc(Cl)c1
1787242	CC(C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)NCC#N)c1cc(Cl)cc(Cl)c1
1787243	N#CCNC(=O)CNC(=O)C(Cc1ccccn1)NC(=O)Cc1cc(Cl)cc(Cl)c1
1787352	COc1ccc(C(=O)/C(=N\C(C)C)n2ncc(C#N)c2N)c(OC)c1
1787679	CC(C)(C)[C@H](NC(=O)Cc1cc(Cl)cc(Cl)c1)C(=O)NCC(=O)NCC#N
1787680	CC[C@H](C)[C@H](NC(=O)[C@@H](O)c1cc(Cl)cc(Cl)c1)C(=O)NCC(=O)NCC#N
1787681	CC[C@H](C(=O)N[C@H](C(=O)NCC(=O)NCC#N)[C@@H](C)O)c1cc(Cl)cc(Cl)c1
1787872	CN[C@H](C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1)C(C)C
1787901	CC(C)C(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1
1787902	CC[C@H](C)C(=O)N1CCC(NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1
1787903	CC[C@H](C)C(=O)N1CCC(NC(=O)Cc2ccc(OC(F)(F)F)cc2)CC1
1787904	CC[C@H](C)C(=O)N1CCC(CC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1
1787906	CCS(=O)(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1
1787907	CCCS(=O)(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1
1787909	O=C(Nc1ccc(C(F)(F)F)cc1)NC1CCN(S(=O)(=O)CC(F)(F)F)CC1
1787910	CCCCS(=O)(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1
1787920	O=C(O)/C=C/c1ccc(Sc2ccc(Cl)cc2)c([N+](=O)[O-])c1
1788108	COc1cc([C@@H](CC=C(C)C)OC(C)=O)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788109	COc1cc([C@@H](CC=C(C)C)OC(=O)C=C(C)C)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788110	COc1cc([C@@H](CC=C(C)C)OC(=O)CC(C)(C)O)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788111	COc1cc([C@@H](CC=C(C)C)OC(=O)C(C)C)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788112	COc1cc([C@@H](CC=C(C)C)OC(=O)CC(C)C)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788113	CCC(=O)O[C@H](CC=C(C)C)c1cc(OC)c2c(c1OC)/C(=N/O)C=C/C2=N\O
1788114	C=C(C)C(=O)O[C@H](CC=C(C)C)c1cc(OC)c2c(c1OC)/C(=N/O)C=C/C2=N\O
1788154	COC(=O)CNCCCOc1cc(C(=O)Nc2c(Cl)cncc2Cl)ccc1OC(F)F
1788155	O=C(O)CNCCCOc1cc(C(=O)Nc2c(Cl)cncc2Cl)ccc1OC(F)F
1788171	O=C(/C=C/c1cc(O)c(O)c(Cl)c1)OCCc1ccccc1
1788172	O=C(/C=C/c1cc(O)c(O)c(Br)c1)OCCc1ccccc1
1788207	COc1cc([C@H](O)CC=C(C)C)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788208	COc1cc([C@@H](CC=C(C)C)OC)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788209	CCO[C@H](CC=C(C)C)c1cc(OC)c2c(c1OC)/C(=N/O)C=C/C2=N\O
1788210	COc1cc([C@@H](CC=C(C)C)OCCC(C)C)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788211	COc1cc([C@H](CC=C(C)C)OC(C)=O)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788212	COc1cc([C@H](CC=C(C)C)OC(=O)C=C(C)C)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788213	COc1cc([C@H](CC=C(C)C)OC(=O)CC(C)(C)O)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788214	COc1cc([C@H](CC=C(C)C)OC(=O)C(C)C)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788215	COc1cc([C@H](CC=C(C)C)OC(=O)CC(C)C)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788216	CCC(=O)O[C@@H](CC=C(C)C)c1cc(OC)c2c(c1OC)/C(=N/O)C=C/C2=N\O
1788217	C=C(C)C(=O)O[C@@H](CC=C(C)C)c1cc(OC)c2c(c1OC)/C(=N/O)C=C/C2=N\O
1788227	COc1cc([C@@H](O)CC=C(C)C)c(OC)c2c1/C(=N/O)C=C/C2=N\O
1788258	CCNC(=O)Nc1ccc(C(=O)Nc2cccc(Cl)c2)cn1
1788259	CCNC(=O)Nc1ccc(C(=O)Nc2ccccc2Cl)cn1
1788260	CCNC(=O)Nc1ccc(C(=O)Nc2ccc(Cl)cc2)cn1
1788264	CCNC(=O)Nc1ccc(C(=O)Nc2cccc(C(N)=O)c2)cn1
1788266	CCNC(=O)Nc1ccc(C(=O)Nc2ccc(OC)c(OC)c2)cn1
1788267	CCNC(=O)Nc1ccc(C(=O)Nc2cc(Cl)ccc2C)cn1
1788270	CCNC(=O)Nc1ccc(C(=O)Nc2cc(C(=O)OC)ccn2)cn1
1788272	CCNC(=O)Nc1ccc(C(=O)Nc2ncc(C(=O)O)s2)cn1
1788482	COc1ccc(C(=O)NNC(=O)/C=C/c2ccc(O)c(OC)c2)cc1
1788483	COc1cc(/C=C/C(=O)NNC(=O)c2ccc(O)cc2)ccc1O
1788485	COc1ccc(C(=O)NNC(=O)/C=C/c2ccc(O)c(O)c2)cc1
1788487	COc1cc(/C=C/C(=O)NNC(=O)c2ccccc2)cc(OC)c1O
1788488	COc1ccc(C(=O)NNC(=O)/C=C/c2cc(OC)c(O)c(OC)c2)cc1
1788489	COc1cc(/C=C/C(=O)NNC(=O)c2ccc(O)cc2)cc(OC)c1O
1788548	C/C(=N\O)c1cccc(C(C)(C)NC(=O)Nc2ccc(Cl)c(Cl)c2)c1
1788549	C/C(=N\O)c1cccc(C(C)(C)NC(=O)Nc2ccc(Br)cc2)c1
1788584	CCOC(=O)/C=C/c1cccc(NS(=O)(=O)c2ccc(C)cc2)c1
1788765	COc1cc(/C=C/c2ccc(CCC(OS(C)(=O)=O)C(C)(C)C)cc2)cc(OC)c1
1789046	N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(I)cc1
1789047	N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(C(F)(F)F)cc1
1789049	N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(Cl)cc1Cl
1789050	N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(Cl)c(Cl)c1
1789052	N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F
1789916	COc1cc(NC(C)CCCNC(=O)NN)c2ncccc2c1
1790102	CCC(=O)c1c(O)cc(O)c(C/C=C(\C)CCC=C(C)C)c1O
1790103	CCC(C)C(=O)c1c(O)cc(O)c(C/C=C(\C)CCC=C(C)C)c1O
1790171	CCCC(C)C(=O)c1c(O)cc(O)c(C/C=C(\C)CCC=C(C)C)c1O
1790254	N#Cc1c(NC(=O)CCCCl)[n+]([O-])c2ccc(Cl)cc2[n+]1[O-]
1790615	Cc1nc(-c2ccc(OCCC(C)C)c([N+](=O)[O-])c2)[se]c1C(=O)O
1790616	CCOc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1[N+](=O)[O-]
1790617	CCCCOc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1[N+](=O)[O-]
1790618	Cc1nc(-c2ccc(OCC(C)C)c([N+](=O)[O-])c2)[se]c1C(=O)O
1790619	C=CCOc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1[N+](=O)[O-]
1790621	CCOc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1C#N
1790622	CCCCOc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1C#N
1790623	Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)[se]c1C(=O)O
1790624	Cc1nc(-c2ccc(OCCC(C)C)c(C#N)c2)[se]c1C(=O)O
1790627	COc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1C#N
1790628	CCCOc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1C#N
1790629	Cc1nc(-c2ccc(OC(C)C)c(C#N)c2)[se]c1C(=O)O
1790631	CCC(C)Oc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1C#N
1790632	CCCCCOc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1C#N
1790633	C#CCOc1ccc(-c2nc(C)c(C(=O)O)[se]2)cc1C#N
1790823	COc1cc(/C=C/C(=O)Nc2nccs2)cc(OC)c1OC
1790837	COc1cc(O)c(Cl)c2c1C(=O)O[C@@H](C)CCC(=O)CC/C=C/C(=O)C2
1790838	COc1cc(O)cc2c1C(=O)O[C@@H](C)CCC(=O)CC/C=C/C(=O)C2
1790839	COc1cc(O)cc2c1C(=O)O[C@@H](C)CCCCC/C=C/C(=O)C2
1790841	COc1cc(O)cc2c1C(=O)O[C@@H](C)CC[C@@H](O)CC/C=C/C(=O)C2
1790948	CC(C)[C@@H](NC(=O)C[C@H](C)O)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1
1790949	CC(C)[C@@H](NC(=O)NC[C@H](C)O)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1
1790952	CC(C)[C@@H](NC(=O)NCC(C)(C)O)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1
1790953	CC(C)[C@@H](NC(=O)CCC(C)(C)O)C(=O)N1CC[C@](O)(c2ccc(Cl)cc2)C(C)(C)C1
1790980	C=CCn1c(C)nnc1SCC(=O)Nc1ccc(C(C)C)cc1
1790981	COCCCn1c(C)nnc1SCC(=O)Nc1ccc(C(C)C)cc1
1791303	COCCNC(=O)c1n[nH]cc1NC(=O)c1c(OC)cccc1OC
1791304	CCCCCNC(=O)c1n[nH]cc1NC(=O)c1c(OC)cccc1OC
1791305	COc1cccc(OC)c1C(=O)Nc1c[nH]nc1C(=O)NCCCOC(C)C
1791306	COc1cccc(OC)c1C(=O)Nc1c[nH]nc1C(=O)NCCCN(C)C
1791387	COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CN(C)C
1791388	CCN(CC)Cc1c(OC)cc(OC)c(C(=O)/C=C/c2ccccc2)c1O
1791389	CCCN(CCC)Cc1c(OC)cc(OC)c(C(=O)/C=C/c2ccccc2)c1O
1791422	CC(C)(C)c1ccc(Cn2ccc(CCCCC(=O)NO)n2)cc1
1791424	O=C(CCCCc1ccn(Cc2ccc(Br)cc2)n1)NO
1791425	O=C(CCCCc1ccn(Cc2ccc([N+](=O)[O-])cc2)n1)NO
1791426	O=C(CCCCc1ccn(Cc2ccc(C(F)(F)F)cc2)n1)NO
1791437	O=C(CCCCc1ccn(Cc2cccc(Br)c2)n1)NO
1791438	O=C(CCCCc1ccn(Cc2ccc(F)c(Cl)c2)n1)NO
1791985	CC1(C)SCN(C(=O)[C@@H](CS)Cc2ccccc2)[C@H]1C(=O)O
1792149	N[C@@H](Cc1cc(Cl)c(NC(=O)c2ccccc2)cc1CCC(=O)O)C(=O)O
1792154	N[C@@H](Cc1ccc(NC(=O)c2ccccc2)cc1CCC(=O)O)C(=O)O
1792188	COc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1ccccc1
1792189	CCOc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1ccccc1
1792190	CCCOc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1ccccc1
1792191	CC(C)Oc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1ccccc1
1792192	CCCCOc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1ccccc1
1792193	CC(C)COc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1ccccc1
1792194	C/C=C/COc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1ccccc1
1792195	C=C(C)COc1cc(/C=C/C(=O)O)ccc1OC(=O)CCc1ccccc1
1792463	NCc1csc(NC(=O)c2ccc(OC(F)(F)F)cc2)n1
1792497	Cc1cc(Br)c(Nc2nc(N)nc(N)n2)c(Br)c1
1793083	COc1ccc(CCNC(=O)C(=O)NCCc2ccc(OC)c(OC)c2)cc1OC
1793106	CCOC(=O)/C(C)=C/[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)C(C)(C)c1ccc(Br)cc1)C(C)(C)C
1793107	CCOC(=O)/C(C)=C/[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](NC)C(C)(C)c1ccc(Br)cc1)C(C)(C)C
1793108	CCOC(=O)/C(C)=C/[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)C(C)(C)c1coc2ccccc12)C(C)(C)C
1793109	CCOC(=O)/C(C)=C/[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](NC)C(C)(C)c1coc2ccccc12)C(C)(C)C
1793110	CCOC(=O)/C(C)=C/[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@@H](NC)C(C)(C)c1ccc2ccccc2c1)C(C)(C)C
1793111	CCOC(=O)/C(C)=C/[C@H](C(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](NC)C(C)(C)c1ccc2ccccc2c1)C(C)(C)C
1793112	CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccc(Br)cc1
1793113	CN[C@@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccc(Br)cc1
1793114	CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1coc2ccccc12
1793115	CN[C@@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1coc2ccccc12
1793116	CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccc2ccccc2c1
1793117	CN[C@@H](C(=O)N[C@H](C(=O)N(C)[C@H](/C=C(\C)C(=O)O)C(C)C)C(C)(C)C)C(C)(C)c1ccc2ccccc2c1
1793251	COc1cc(CCCC/C=C/C(=O)N2CCCC2)cc(OC)c1O
1793252	COc1cc(CCCC/C=C/C(=O)N2CCCCC2)cc(OC)c1O
1793442	N=C(N)NCCc1ccc(OCc2ccccc2)cc1.O=C(O)C(F)(F)F
1793540	O=C(CCCCCCC(=O)Nc1cc2c(Cl)ncnc2s1)NO
1794110	CCCCCCc1c(C(=O)C[C@@H](C)CC(=O)O)c2cc(Cl)ccc2n1C
1794116	CC(C)Oc1ncc(OCc2cc(F)c(C(=O)NS(=O)(=O)N(C)C)cc2F)cc1Cl
1794291	CN(C)c1ccc(-c2nnc(NC(=O)CCCCCC(=O)NO)s2)cc1
1794292	COc1ccc(-c2nnc(NC(=O)CCCCCC(=O)NO)s2)cc1
1794293	COc1ccc(-c2nnc(NC(=O)CCCCCC(=O)NO)s2)cc1OC
1794294	Cc1ccc(-c2nnc(NC(=O)CCCCCC(=O)NO)s2)cc1
1794296	O=C(CCCCCC(=O)Nc1nnc(-c2ccc(F)cc2)s1)NO
1794297	O=C(CCCCCC(=O)Nc1nnc(-c2ccc(Cl)cc2)s1)NO
1794298	O=C(CCCCCC(=O)Nc1nnc(-c2cccc(Cl)c2)s1)NO
1794299	O=C(CCCCCC(=O)Nc1nnc(-c2ccccc2Cl)s1)NO
1794300	O=C(CCCCCC(=O)Nc1nnc(-c2ccc(Br)cc2)s1)NO
1794301	O=C(CCCCCC(=O)Nc1nnc(-c2ccc(I)cc2)s1)NO
1794304	O=C(CCCCCC(=O)Nc1nnc(-c2ccc(C(F)(F)F)cc2)s1)NO
1794307	O=C(CCCCCCC(=O)Nc1nnc(-c2cccc(Br)c2)s1)NO
1794308	O=C(CCCCCCC(=O)Nc1nnc(-c2ccccc2Br)s1)NO
1794309	O=C(CCCCCCC(=O)Nc1nnc(-c2ccc(I)cc2)s1)NO
1794311	O=C(CCCCCCC(=O)Nc1nnc(-c2ccc(C(F)(F)F)cc2)s1)NO
1794314	O=C(CCCCCC(=O)Nc1nnc(-c2cccnc2)s1)NO
1794315	O=C(CCCCCC(=O)Nc1nnc(-c2ccncc2)s1)NO
1794316	O=C(CCCCCC(=O)Nc1nnc(-c2ccco2)s1)NO
1794317	O=C(CCCCCC(=O)Nc1nnc(-c2cccs2)s1)NO
1794320	O=C(CCCCCCC(=O)Nc1nnc(-c2cccnc2)s1)NO
1794321	O=C(CCCCCCC(=O)Nc1nnc(-c2ccncc2)s1)NO
1794322	O=C(CCCCCCC(=O)Nc1nnc(-c2ccco2)s1)NO
1794323	O=C(CCCCCCC(=O)Nc1nnc(-c2cccs2)s1)NO
1794325	CN(Cc1ccccc1)C(=O)CN(C#N)NC(=O)OC(C)(C)C
1794326	CC(C)(C)OC(=O)NN(C#N)CC(=O)N(Cc1ccccc1)Cc1ccccc1
1794402	COc1ccc(C(CCC(=O)N(C)O)P(=O)(O)O)cc1OC
1794403	COc1ccc(C(CCC(=O)NO)P(=O)(O)O)cc1OC
1794409	O=C(CCC(c1ccccc1)P(=O)(O)O)Nc1ccccc1O
1794416	CCOP(=O)(CSc1ccc(C(=O)Nc2ccc(F)cc2)cn1)OCC
1794599	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(Cc2cccs2)C(=N)N)[C@H]1NC(C)=O
1794600	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(Cc2ccccc2)C(=N)N)[C@H]1NC(C)=O
1794601	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(Cc2ccc(C(C)C)cc2)C(=N)N)[C@H]1NC(C)=O
1794602	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(Cc2ccccc2OC)C(=N)N)[C@H]1NC(C)=O
1794610	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](N(CCCc2ccccc2)C(=N)N)[C@H]1NC(C)=O
1794614	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2cccs2)[C@H]1NC(C)=O
1794615	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccccc2)[C@H]1NC(C)=O
1794616	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccccc2OC)[C@H]1NC(C)=O
1794617	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccccc2O)[C@H]1NC(C)=O
1794618	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccccc2Cl)[C@H]1NC(C)=O
1794619	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccccc2Br)[C@H]1NC(C)=O
1794620	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccccc2F)[C@H]1NC(C)=O
1794621	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC/C=C/c2ccccc2)[C@H]1NC(C)=O
1794623	CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCCCc2ccccc2)[C@H]1NC(C)=O
1794899	CCCCCCCC[C@@H]1CCCc2c1c(=O)c(OC)c(CO)n2OC
1794903	CCCCCCCC[C@H]1CCC(=O)c2[nH]c(C)c(OC)c(=O)c21
1795413	NS(=O)(=O)c1ccc(/N=C/c2ccc(Br)cc2O)cc1
1795421	NS(=O)(=O)c1ccc(CC/N=C/c2cccc(Br)c2O)cc1
1795422	COc1ccc(/C=N/CCc2ccc(S(N)(=O)=O)cc2)c(O)c1
1795423	NS(=O)(=O)c1ccc(CC/N=C/c2ccc(Br)cc2O)cc1
1795424	COc1cc([N+](=O)[O-])ccc1/C=N/CCc1ccc(S(N)(=O)=O)cc1
1795426	CSc1ccc(/C=N/CCc2ccc(S(N)(=O)=O)cc2)cc1
1795429	NS(=O)(=O)c1ccc(CC/N=C/c2c(F)c(F)cc(F)c2F)cc1
1795980	O=C(O)c1cccc(S(=O)(=O)Nc2ccccc2C(=O)O)c1
1796157	CC(=O)Nc1ccc(OCC[n+]2ccc(CCS(=O)(=O)[O-])cc2)cc1
1796161	CC(Cc1c[nH]c2ccccc12)NC(=O)CSS(=O)(=O)O
1796162	CCc1cc(=O)nc(SCC(=O)Nc2cccc(C(=O)O)c2)[nH]1
1796212	COc1ccccc1NC(=S)NNC(=O)CSCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
1796213	COc1ccc(NC(=S)NNC(=O)CSCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1
1796714	NC(=O)CCc1ccc(S(=O)(=O)NCc2ccccc2)cc1
